route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1,1,65,"HUNTING TOWERS",1,,3
1,1,66,"HUNTING TOWERS",1,,3
1,2,67,"PENTAGON",0,,4
1,2,68,"PENTAGON",0,,4
1,2,69,"PENTAGON",0,,4
1,2,70,"PENTAGON",0,,4
1,2,71,"PENTAGON",0,,4
1,2,72,"PENTAGON",0,,4
1,2,73,"PENTAGON",0,,4
1,2,74,"PENTAGON",0,,4
1,2,75,"PENTAGON",0,,4
1,2,76,"PENTAGON",0,,4
1,2,77,"PENTAGON",0,,4
1,2,78,"PENTAGON",0,,4
1,2,79,"PENTAGON",0,,4
1,2,80,"PENTAGON",0,,4
1,2,81,"PENTAGON",0,,4
1,2,82,"PENTAGON",0,,4
1,2,83,"PENTAGON",0,,4
1,2,84,"HUNTING TOWERS",1,,5
1,2,85,"HUNTING TOWERS",1,,5
1,2,86,"HUNTING TOWERS",1,,5
1,2,87,"HUNTING TOWERS",1,,5
1,2,88,"HUNTING TOWERS",1,,5
1,2,89,"HUNTING TOWERS",1,,5
1,2,90,"HUNTING TOWERS",1,,5
1,2,91,"HUNTING TOWERS",1,,5
1,2,92,"HUNTING TOWERS",1,,5
1,2,93,"HUNTING TOWERS",1,,5
1,2,94,"HUNTING TOWERS",1,,5
1,2,95,"HUNTING TOWERS",1,,5
1,2,96,"HUNTING TOWERS",1,,5
1,2,97,"HUNTING TOWERS",1,,5
1,2,98,"HUNTING TOWERS",1,,5
1,2,99,"HUNTING TOWERS",1,,5
1,2,100,"HUNTING TOWERS",1,,5
1,3,101,"PENTAGON",0,,6
1,3,102,"PENTAGON",0,,6
1,3,103,"PENTAGON",0,,6
1,3,104,"PENTAGON",0,,6
1,3,105,"PENTAGON",0,,7
1,3,106,"PENTAGON",0,,7
1,3,107,"PENTAGON",0,,7
1,3,108,"PENTAGON",0,,7
1,3,109,"PENTAGON",0,,7
1,3,110,"PENTAGON",0,,7
1,3,111,"PENTAGON",0,,7
1,3,112,"PENTAGON",0,,7
1,3,113,"PENTAGON",0,,7
1,3,114,"PENTAGON",0,,7
1,3,115,"PENTAGON",0,,7
1,3,116,"PENTAGON",0,,7
1,3,117,"PENTAGON",0,,7
1,3,118,"PENTAGON",0,,7
1,3,119,"PENTAGON",0,,7
1,3,120,"PENTAGON",0,,7
1,3,121,"PENTAGON",0,,7
1,3,122,"PENTAGON",0,,7
1,3,123,"PENTAGON",0,,7
1,3,124,"PENTAGON",0,,7
1,3,125,"PENTAGON",0,,7
1,3,126,"PENTAGON",0,,7
1,3,127,"PENTAGON",0,,7
1,3,128,"PENTAGON",0,,7
1,3,129,"PENTAGON",0,,7
1,3,130,"PENTAGON",0,,7
1,3,131,"PENTAGON",0,,7
1,3,132,"PENTAGON",0,,7
1,3,133,"PENTAGON",0,,7
1,3,134,"PENTAGON",0,,7
1,3,135,"PENTAGON",0,,7
1,3,136,"PENTAGON",0,,7
1,3,137,"PENDLETON & COLUMBUS",1,,8
1,3,138,"HUNTING TOWERS",1,,9
1,3,139,"HUNTING TOWERS",1,,9
1,3,140,"HUNTING TOWERS",1,,9
1,3,141,"HUNTING TOWERS",1,,9
1,3,142,"HUNTING TOWERS",1,,9
1,3,143,"HUNTING TOWERS",1,,9
1,3,144,"HUNTING TOWERS",1,,9
1,3,145,"HUNTING TOWERS",1,,9
1,3,146,"HUNTING TOWERS",1,,9
1,3,147,"HUNTING TOWERS",1,,9
1,3,148,"HUNTING TOWERS",1,,9
1,3,149,"HUNTING TOWERS",1,,9
1,3,150,"HUNTING TOWERS",1,,9
1,3,151,"HUNTING TOWERS",1,,9
1,3,152,"HUNTING TOWERS",1,,9
1,3,153,"HUNTING TOWERS",1,,9
1,3,154,"HUNTING TOWERS",1,,9
1,3,155,"HUNTING TOWERS",1,,9
1,3,156,"HUNTING TOWERS",1,,9
1,3,157,"HUNTING TOWERS",1,,9
1,3,158,"HUNTING TOWERS",1,,9
1,3,159,"HUNTING TOWERS",1,,9
1,3,160,"HUNTING TOWERS",1,,9
1,3,161,"HUNTING TOWERS",1,,9
1,3,162,"HUNTING TOWERS",1,,9
1,3,163,"HUNTING TOWERS",1,,9
1,3,164,"HUNTING TOWERS",1,,9
1,3,165,"HUNTING TOWERS",1,,9
1,3,166,"HUNTING TOWERS",1,,9
1,3,167,"HUNTING TOWERS",1,,9
1,3,168,"HUNTING TOWERS",1,,9
1,3,169,"HUNTING TOWERS",1,,9
1,3,170,"HUNTING TOWERS",1,,9
1,3,171,"HUNTING TOWERS",1,,9
1,3,172,"HUNTING TOWERS",1,,9
2,1,173,"BALLSTON STATION",0,,10
2,1,174,"BALLSTON STATION",0,,10
2,1,175,"BALLSTON STATION",0,,10
2,1,176,"BALLSTON STATION",0,,10
2,1,177,"BALLSTON STATION",0,,10
2,1,178,"BALLSTON STATION",0,,10
2,1,179,"BALLSTON STATION",0,,10
2,1,180,"BALLSTON STATION",0,,10
2,1,181,"BALLSTON STATION",0,,10
2,1,182,"BALLSTON STATION",0,,10
2,1,183,"BALLSTON STATION",0,,10
2,1,184,"BALLSTON STATION",0,,10
2,1,185,"BALLSTON STATION",0,,10
2,1,186,"BALLSTON STATION",0,,10
2,1,187,"BALLSTON STATION",0,,10
2,1,188,"BALLSTON STATION",0,,10
2,1,189,"BALLSTON STATION",0,,10
2,1,190,"BALLSTON STATION",0,,10
2,1,191,"BALLSTON STATION",0,,10
2,1,192,"BALLSTON STATION",0,,10
2,1,193,"BALLSTON STATION",0,,10
2,1,194,"BALLSTON STATION",0,,10
2,1,195,"BALLSTON STATION",0,,10
2,1,196,"BALLSTON STATION",0,,10
2,1,197,"BALLSTON STATION",0,,10
2,1,198,"BALLSTON STATION",0,,10
2,1,199,"BALLSTON STATION",0,,10
2,1,200,"BALLSTON STATION",0,,10
2,1,201,"BALLSTON STATION",0,,10
2,1,202,"BALLSTON STATION",0,,10
2,1,203,"BALLSTON STATION",0,,10
2,1,204,"BALLSTON STATION",0,,11
2,1,205,"BALLSTON STATION",0,,11
2,1,206,"HUNTING TOWERS",1,,12
2,1,207,"HUNTING TOWERS",1,,12
2,1,208,"HUNTING TOWERS",1,,12
2,1,209,"HUNTING TOWERS",1,,12
2,1,210,"HUNTING TOWERS",1,,12
2,1,211,"HUNTING TOWERS",1,,12
2,1,212,"HUNTING TOWERS",1,,12
2,1,213,"HUNTING TOWERS",1,,12
2,1,214,"HUNTING TOWERS",1,,12
2,1,215,"HUNTING TOWERS",1,,12
2,1,216,"HUNTING TOWERS",1,,12
2,1,217,"HUNTING TOWERS",1,,12
2,1,218,"HUNTING TOWERS",1,,12
2,1,219,"HUNTING TOWERS",1,,12
2,1,220,"HUNTING TOWERS",1,,12
2,1,221,"HUNTING TOWERS",1,,12
2,1,222,"HUNTING TOWERS",1,,12
2,1,223,"HUNTING TOWERS",1,,12
2,1,224,"HUNTING TOWERS",1,,12
2,1,225,"HUNTING TOWERS",1,,12
2,1,226,"HUNTING TOWERS",1,,12
2,1,227,"HUNTING TOWERS",1,,12
2,1,228,"HUNTING TOWERS",1,,12
2,1,229,"HUNTING TOWERS",1,,12
2,1,230,"HUNTING TOWERS",1,,12
2,1,231,"HUNTING TOWERS",1,,12
2,1,232,"HUNTING TOWERS",1,,12
2,1,233,"HUNTING TOWERS",1,,12
2,1,234,"HUNTING TOWERS",1,,12
2,1,235,"HUNTING TOWERS",1,,12
2,1,236,"PENDLETON & COLUMBUS",1,,13
2,1,237,"PENDLETON & COLUMBUS",1,,13
2,1,238,"HUNTING TOWERS",1,,14
2,2,239,"BALLSTON STATION",0,,15
2,2,240,"BALLSTON STATION",0,,15
2,2,241,"BALLSTON STATION",0,,15
2,2,242,"BALLSTON STATION",0,,15
2,2,243,"BALLSTON STATION",0,,15
2,2,244,"BALLSTON STATION",0,,15
2,2,245,"BALLSTON STATION",0,,15
2,2,246,"BALLSTON STATION",0,,15
2,2,247,"BALLSTON STATION",0,,15
2,2,248,"BALLSTON STATION",0,,15
2,2,249,"BALLSTON STATION",0,,15
2,2,250,"BALLSTON STATION",0,,15
2,2,251,"BALLSTON STATION",0,,15
2,2,252,"BALLSTON STATION",0,,15
2,2,253,"BALLSTON STATION",0,,15
2,2,254,"BALLSTON STATION",0,,15
2,2,255,"BALLSTON STATION",0,,15
2,2,256,"HUNTING TOWERS",1,,16
2,2,257,"HUNTING TOWERS",1,,16
2,2,258,"HUNTING TOWERS",1,,16
2,2,259,"HUNTING TOWERS",1,,16
2,2,260,"HUNTING TOWERS",1,,16
2,2,261,"HUNTING TOWERS",1,,16
2,2,262,"HUNTING TOWERS",1,,16
2,2,263,"HUNTING TOWERS",1,,16
2,2,264,"HUNTING TOWERS",1,,16
2,2,265,"HUNTING TOWERS",1,,16
2,2,266,"HUNTING TOWERS",1,,16
2,2,267,"HUNTING TOWERS",1,,16
2,2,268,"HUNTING TOWERS",1,,16
2,2,269,"HUNTING TOWERS",1,,16
2,2,270,"HUNTING TOWERS",1,,16
2,2,271,"HUNTING TOWERS",1,,16
2,2,272,"HUNTING TOWERS",1,,16
2,2,273,"HUNTING TOWERS",1,,17
2,3,274,"BALLSTON STATION",0,,18
2,3,275,"BALLSTON STATION",0,,19
2,3,276,"BALLSTON STATION",0,,19
2,3,277,"BALLSTON STATION",0,,19
2,3,278,"BALLSTON STATION",0,,19
2,3,279,"BALLSTON STATION",0,,19
2,3,280,"BALLSTON STATION",0,,19
2,3,281,"BALLSTON STATION",0,,19
2,3,282,"BALLSTON STATION",0,,19
2,3,283,"BALLSTON STATION",0,,19
2,3,284,"BALLSTON STATION",0,,19
2,3,285,"BALLSTON STATION",0,,19
2,3,286,"BALLSTON STATION",0,,19
2,3,287,"BALLSTON STATION",0,,19
2,3,288,"BALLSTON STATION",0,,19
2,3,289,"BALLSTON STATION",0,,19
2,3,290,"BALLSTON STATION",0,,19
2,3,291,"BALLSTON STATION",0,,19
2,3,292,"BALLSTON STATION",0,,19
2,3,293,"BALLSTON STATION",0,,19
2,3,294,"BALLSTON STATION",0,,19
2,3,295,"BALLSTON STATION",0,,19
2,3,296,"BALLSTON STATION",0,,19
2,3,297,"BALLSTON STATION",0,,19
2,3,298,"BALLSTON STATION",0,,19
2,3,299,"BALLSTON STATION",0,,19
2,3,300,"BALLSTON STATION",0,,19
2,3,301,"BALLSTON STATION",0,,19
2,3,302,"BALLSTON STATION",0,,19
2,3,303,"BALLSTON STATION",0,,19
2,3,304,"BALLSTON STATION",0,,19
2,3,305,"BALLSTON STATION",0,,19
2,3,306,"BALLSTON STATION",0,,19
2,3,307,"BALLSTON STATION",0,,19
2,3,308,"BALLSTON STATION",0,,19
2,3,309,"BALLSTON STATION",0,,19
2,3,310,"BALLSTON STATION",0,,20
2,3,311,"HUNTING TOWERS",1,,21
2,3,312,"HUNTING TOWERS",1,,21
2,3,313,"HUNTING TOWERS",1,,21
2,3,314,"HUNTING TOWERS",1,,21
2,3,315,"HUNTING TOWERS",1,,21
2,3,316,"HUNTING TOWERS",1,,21
2,3,317,"HUNTING TOWERS",1,,21
2,3,318,"HUNTING TOWERS",1,,21
2,3,319,"HUNTING TOWERS",1,,21
2,3,320,"HUNTING TOWERS",1,,21
2,3,321,"HUNTING TOWERS",1,,21
2,3,322,"HUNTING TOWERS",1,,21
2,3,323,"HUNTING TOWERS",1,,21
2,3,324,"HUNTING TOWERS",1,,21
2,3,325,"HUNTING TOWERS",1,,21
2,3,326,"HUNTING TOWERS",1,,21
2,3,327,"HUNTING TOWERS",1,,21
2,3,328,"HUNTING TOWERS",1,,21
2,3,329,"HUNTING TOWERS",1,,21
2,3,330,"HUNTING TOWERS",1,,21
2,3,331,"HUNTING TOWERS",1,,21
2,3,332,"HUNTING TOWERS",1,,21
2,3,333,"HUNTING TOWERS",1,,21
2,3,334,"HUNTING TOWERS",1,,21
2,3,335,"HUNTING TOWERS",1,,21
2,3,336,"HUNTING TOWERS",1,,21
2,3,337,"HUNTING TOWERS",1,,21
2,3,338,"HUNTING TOWERS",1,,21
2,3,339,"HUNTING TOWERS",1,,21
2,3,340,"HUNTING TOWERS",1,,21
2,3,341,"HUNTING TOWERS",1,,21
2,3,342,"HUNTING TOWERS",1,,21
2,3,343,"HUNTING TOWERS",1,,21
2,3,344,"HUNTING TOWERS",1,,21
2,3,345,"PENDLETON & COLUMBUS",1,,22
2,3,346,"PENDLETON & COLUMBUS",1,,22
2,3,347,"PENDLETON & COLUMBUS",1,,22
2,3,348,"HUNTING TOWERS",1,,23
3,3,349,"PENTAGON",0,,24
3,3,350,"PENTAGON",0,,24
3,3,351,"PENTAGON",0,,24
3,3,352,"PENTAGON",0,,24
3,3,353,"PENTAGON",0,,24
3,3,354,"PENTAGON",0,,24
3,3,355,"PENTAGON",0,,24
3,3,356,"PENTAGON",0,,24
3,3,357,"BRADDOCK RD STATION",1,,25
3,3,358,"BRADDOCK RD STATION",1,,25
3,3,359,"BRADDOCK RD STATION",1,,25
3,3,360,"BRADDOCK RD STATION",1,,25
3,3,361,"BRADDOCK RD STATION",1,,25
3,3,362,"BRADDOCK RD STATION",1,,25
3,3,363,"BRADDOCK RD STATION",1,,25
3,3,364,"BRADDOCK RD STATION",1,,25
4,3,365,"POTOMAC PARK",0,,26
4,3,366,"POTOMAC PARK",0,,26
4,3,367,"POTOMAC PARK",0,,26
4,3,368,"POTOMAC PARK",0,,27
4,3,369,"POTOMAC PARK",0,,27
4,3,370,"POTOMAC PARK",0,,27
4,3,371,"POTOMAC PARK",0,,27
4,3,372,"HUNTING TOWERS",1,,28
4,3,373,"MT VERNON",1,,29
4,3,374,"MT VERNON",1,,29
4,3,375,"MT VERNON",1,,29
4,3,376,"MT VERNON",1,,29
4,3,377,"MT VERNON",1,,29
5,1,378,"MALL - PENTAGON - NATIONAL AIRPORT",1,,30
5,1,379,"MALL - PENTAGON - NATIONAL AIRPORT",1,,30
5,1,380,"MALL - PENTAGON - NATIONAL AIRPORT",1,,30
5,1,381,"MALL - PENTAGON - NATIONAL AIRPORT",1,,31
5,2,382,"MALL - PENTAGON - NATIONAL AIRPORT",1,,32
5,2,383,"MALL - PENTAGON - NATIONAL AIRPORT",1,,33
6,1,384,"MALL - PENTAGON - NATIONAL AIRPORT",0,,34
6,1,385,"MALL - PENTAGON - NATIONAL AIRPORT",0,,34
6,1,386,"MALL - PENTAGON - NATIONAL AIRPORT",0,,35
6,1,387,"MALL - PENTAGON - NATIONAL AIRPORT",0,,35
6,2,388,"MALL - PENTAGON - NATIONAL AIRPORT",0,,36
6,2,389,"MALL - PENTAGON - NATIONAL AIRPORT",0,,36
6,2,390,"MALL - PENTAGON - NATIONAL AIRPORT",0,,37
7,3,391,"ROSSLYN STATION",0,,38
7,3,392,"ROSSLYN STATION",0,,39
7,3,393,"ROSSLYN STATION",0,,39
7,3,394,"ROSSLYN STATION",0,,39
7,3,395,"ROSSLYN STATION",0,,39
7,3,396,"ROSSLYN STATION",0,,39
7,3,397,"TYSONS CORNER",1,,40
7,3,398,"TYSONS CORNER",1,,41
7,3,399,"TYSONS CORNER",1,,41
7,3,400,"TYSONS CORNER",1,,41
7,3,401,"TYSONS CORNER",1,,41
7,3,402,"TYSONS CORNER",1,,41
7,3,403,"TYSONS CORNER",1,,41
7,3,404,"TYSONS CORNER",1,,41
7,3,405,"TYSONS CORNER",1,,41
7,3,406,"TYSONS CORNER",1,,41
7,3,407,"TYSONS CORNER",1,,41
7,3,408,"TYSONS CORNER",1,,41
7,3,409,"TYSONS CORNER",1,,41
8,3,410,"ROSSLYN STATION",0,,42
8,3,411,"ROSSLYN STATION",0,,42
8,3,412,"ROSSLYN STATION",0,,42
8,3,413,"ROSSLYN STATION",0,,42
8,3,414,"ROSSLYN STATION",0,,42
9,3,415,"TYSONS CORNER",0,,43
9,3,416,"TYSONS CORNER",0,,43
9,3,417,"TYSONS CORNER",0,,43
9,3,418,"TYSONS CORNER",0,,43
9,3,419,"TYSONS CORNER",0,,43
9,3,420,"TYSONS CORNER",0,,43
9,3,421,"TYSONS CORNER",0,,43
9,3,422,"TYSONS CORNER",0,,43
9,3,423,"TYSONS CORNER",0,,43
9,3,424,"TYSONS CORNER",0,,43
9,3,425,"GEORGE MASON UNIVERSITY",1,,44
9,3,426,"GEORGE MASON UNIVERSITY",1,,44
9,3,427,"GEORGE MASON UNIVERSITY",1,,44
9,3,428,"GEORGE MASON UNIVERSITY",1,,44
9,3,429,"GEORGE MASON UNIVERSITY",1,,44
9,3,430,"GEORGE MASON UNIVERSITY",1,,44
9,3,431,"GEORGE MASON UNIVERSITY",1,,44
9,3,432,"GEORGE MASON UNIVERSITY",1,,44
9,3,433,"GEORGE MASON UNIVERSITY",1,,44
9,3,434,"GEORGE MASON UNIVERSITY",1,,44
9,3,435,"GEORGE MASON UNIVERSITY",1,,44
9,3,436,"GEORGE MASON UNIVERSITY",1,,44
9,3,437,"GEORGE MASON UNIVERSITY",1,,44
9,3,438,"GEORGE MASON UNIVERSITY",1,,44
10,3,439,"PENTAGON",0,,45
10,3,440,"PENTAGON",0,,45
10,3,441,"PENTAGON",0,,45
10,3,442,"PENTAGON",0,,45
10,3,443,"PENTAGON",0,,45
10,3,444,"PENTAGON",0,,45
10,3,445,"PENTAGON",0,,45
10,3,446,"PENTAGON",0,,45
10,3,447,"PENTAGON",0,,45
10,3,448,"PENTAGON",0,,45
10,3,449,"PENTAGON",0,,45
10,3,450,"PENTAGON",0,,45
10,3,451,"PENTAGON",0,,45
10,3,452,"PENTAGON",0,,45
10,3,453,"PENTAGON",0,,45
10,3,454,"PENTAGON",0,,45
10,3,455,"PENTAGON",0,,45
10,3,456,"PENTAGON",0,,45
10,3,457,"PENTAGON",0,,45
10,3,458,"PENTAGON",0,,45
10,3,459,"PENTAGON",0,,45
10,3,460,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,461,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,462,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,463,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,464,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,465,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,466,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,467,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,468,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,469,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,470,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,471,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,472,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,473,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,474,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,475,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,476,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,477,"ANNANDALE VIA COLUMBIA PIKE",1,,46
10,3,478,"ANNANDALE VIA COLUMBIA PIKE",1,,46
11,1,479,"PENTAGON",0,,47
11,1,480,"PENTAGON",0,,47
11,1,481,"PENTAGON",0,,47
11,1,482,"PENTAGON",0,,47
11,1,483,"PENTAGON",0,,47
11,1,484,"PENTAGON",0,,47
11,1,485,"PENTAGON",0,,47
11,1,486,"PENTAGON",0,,47
11,1,487,"PENTAGON",0,,47
11,1,488,"PENTAGON",0,,47
11,1,489,"PENTAGON",0,,47
11,1,490,"PENTAGON",0,,47
11,1,491,"PENTAGON",0,,47
11,1,492,"PENTAGON",0,,47
11,1,493,"PENTAGON",0,,47
11,1,494,"PENTAGON",0,,47
11,1,495,"PENTAGON",0,,47
11,1,496,"PENTAGON",0,,47
11,1,497,"PENTAGON",0,,47
11,1,498,"PENTAGON",0,,47
11,1,499,"PENTAGON",0,,47
11,1,500,"PENTAGON",0,,47
11,1,501,"PENTAGON",0,,47
11,1,502,"PENTAGON",0,,47
11,1,503,"PENTAGON",0,,47
11,1,504,"PENTAGON",0,,47
11,1,505,"PENTAGON",0,,47
11,1,506,"PENTAGON",0,,47
11,1,507,"PENTAGON",0,,47
11,1,508,"PENTAGON",0,,47
11,1,509,"PENTAGON",0,,47
11,1,510,"PENTAGON",0,,47
11,1,511,"PENTAGON",0,,47
11,1,512,"PENTAGON",0,,48
11,1,513,"PENTAGON",0,,48
11,1,514,"PENTAGON",0,,48
11,1,515,"PENTAGON",0,,48
11,1,516,"ANNANDALE VIA CULMORE",1,,49
11,1,517,"ANNANDALE VIA CULMORE",1,,49
11,1,518,"ANNANDALE VIA CULMORE",1,,49
11,1,519,"ANNANDALE VIA CULMORE",1,,49
11,1,520,"ANNANDALE VIA CULMORE",1,,49
11,1,521,"ANNANDALE VIA CULMORE",1,,49
11,1,522,"ANNANDALE VIA CULMORE",1,,49
11,1,523,"ANNANDALE VIA CULMORE",1,,49
11,1,524,"ANNANDALE VIA CULMORE",1,,49
11,1,525,"ANNANDALE VIA CULMORE",1,,49
11,1,526,"ANNANDALE VIA CULMORE",1,,49
11,1,527,"ANNANDALE VIA CULMORE",1,,49
11,1,528,"ANNANDALE VIA CULMORE",1,,49
11,1,529,"ANNANDALE VIA CULMORE",1,,49
11,1,530,"ANNANDALE VIA CULMORE",1,,49
11,1,531,"ANNANDALE VIA CULMORE",1,,49
11,1,532,"ANNANDALE VIA CULMORE",1,,49
11,1,533,"ANNANDALE VIA CULMORE",1,,49
11,1,534,"ANNANDALE VIA CULMORE",1,,49
11,1,535,"ANNANDALE VIA CULMORE",1,,49
11,1,536,"ANNANDALE VIA CULMORE",1,,49
11,1,537,"ANNANDALE VIA CULMORE",1,,49
11,1,538,"ANNANDALE VIA CULMORE",1,,49
11,1,539,"ANNANDALE VIA CULMORE",1,,49
11,1,540,"ANNANDALE VIA CULMORE",1,,49
11,1,541,"ANNANDALE VIA CULMORE",1,,49
11,1,542,"ANNANDALE VIA CULMORE",1,,49
11,1,543,"ANNANDALE VIA CULMORE",1,,49
11,1,544,"ANNANDALE VIA CULMORE",1,,49
11,1,545,"ANNANDALE VIA CULMORE",1,,49
11,1,546,"ANNANDALE VIA CULMORE",1,,49
11,1,547,"ANNANDALE VIA CULMORE",1,,49
11,1,548,"ANNANDALE VIA CULMORE",1,,49
11,1,549,"CULMORE",1,,50
11,2,550,"PENTAGON",0,,51
11,2,551,"PENTAGON",0,,51
11,2,552,"PENTAGON",0,,51
11,2,553,"PENTAGON",0,,51
11,2,554,"PENTAGON",0,,51
11,2,555,"PENTAGON",0,,51
11,2,556,"PENTAGON",0,,51
11,2,557,"PENTAGON",0,,51
11,2,558,"PENTAGON",0,,51
11,2,559,"PENTAGON",0,,51
11,2,560,"PENTAGON",0,,51
11,2,561,"PENTAGON",0,,51
11,2,562,"PENTAGON",0,,51
11,2,563,"PENTAGON",0,,51
11,2,564,"PENTAGON",0,,51
11,2,565,"PENTAGON",0,,52
11,2,566,"PENTAGON",0,,52
11,2,567,"PENTAGON",0,,52
11,2,568,"PENTAGON",0,,52
11,2,569,"ANNANDALE VIA CULMORE",1,,53
11,2,570,"ANNANDALE VIA CULMORE",1,,53
11,2,571,"ANNANDALE VIA CULMORE",1,,53
11,2,572,"ANNANDALE VIA CULMORE",1,,53
11,2,573,"ANNANDALE VIA CULMORE",1,,53
11,2,574,"ANNANDALE VIA CULMORE",1,,53
11,2,575,"ANNANDALE VIA CULMORE",1,,53
11,2,576,"ANNANDALE VIA CULMORE",1,,53
11,2,577,"ANNANDALE VIA CULMORE",1,,53
11,2,578,"ANNANDALE VIA CULMORE",1,,53
11,2,579,"ANNANDALE VIA CULMORE",1,,53
11,2,580,"ANNANDALE VIA CULMORE",1,,53
11,2,581,"ANNANDALE VIA CULMORE",1,,53
11,2,582,"ANNANDALE VIA CULMORE",1,,53
11,2,583,"ANNANDALE VIA CULMORE",1,,53
11,2,584,"ANNANDALE VIA CULMORE",1,,53
11,2,585,"CULMORE",1,,54
11,2,586,"CULMORE",1,,54
11,2,587,"CULMORE",1,,54
11,2,588,"CULMORE",1,,54
11,3,589,"PENTAGON",0,,55
11,3,590,"PENTAGON",0,,55
11,3,591,"PENTAGON",0,,55
11,3,592,"PENTAGON",0,,55
11,3,593,"PENTAGON",0,,55
11,3,594,"PENTAGON",0,,55
11,3,595,"PENTAGON",0,,55
11,3,596,"PENTAGON",0,,55
11,3,597,"PENTAGON",0,,55
11,3,598,"PENTAGON",0,,55
11,3,599,"PENTAGON",0,,55
11,3,600,"PENTAGON",0,,55
11,3,601,"PENTAGON",0,,55
11,3,602,"PENTAGON",0,,55
11,3,603,"PENTAGON",0,,55
11,3,604,"PENTAGON",0,,55
11,3,605,"PENTAGON",0,,55
11,3,606,"PENTAGON",0,,55
11,3,607,"PENTAGON",0,,55
11,3,608,"CULMORE",1,,56
11,3,609,"CULMORE",1,,56
11,3,610,"CULMORE",1,,56
11,3,611,"CULMORE",1,,56
11,3,612,"CULMORE",1,,56
11,3,613,"CULMORE",1,,56
11,3,614,"CULMORE",1,,56
11,3,615,"CULMORE",1,,56
